"data_execucao","query_name","query_id","elapsed_seconds","read_rows","read_bytes","result_rows","query_text","id_execucao","concurrency_level"
"2026-07-14 21:17:09","Query 1: Expansão do Estado (Window Functions)","5f4edd09-d1f2-4b64-a545-e4ab4715ab81","2.8230533599853516","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","10"
"2026-07-14 21:17:09","Query 1: Expansão do Estado (Window Functions)","07c8a30c-d6e7-42fc-923a-6e05a69ecac4","2.8640451431274414","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","10"
"2026-07-14 21:17:15","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","4a1eda28-7e94-4e0c-b3e4-d1c6f93fa536","4.890857696533203","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:15","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","e6fa792d-3320-4e4e-aeb0-5605c5de2a34","5.090031623840332","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:16","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","d36b5cca-e667-4cb4-a710-2c3c13e2621b","5.68495512008667","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:17","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","b5069ad5-677a-4c5e-a14e-cd34f11580db","6.9829511642456055","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:17","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","a0ac217b-5884-455e-8883-e86a22991c53","7.178400754928589","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:20","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","4534df68-5305-41cd-8eaf-b724f9f78a70","9.655430555343628","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:20","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","e82e3a1a-2c93-40a8-8287-f77281fb794b","10.14564061164856","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:21","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","b14c4347-2fe4-4d52-87a1-b4591a1b5309","11.553913593292236","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:24","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","5827133a-cab0-41a0-a623-7afe78b18744","14.161644697189331","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:24","Query 2: Relocalizações Geográficas de Setores (Self-Join Histórico)","210f9dda-f47c-45ba-8d8c-e97611ca27ec","14.177968740463257","10702624","1048903935","9849","
        SELECT
            A.ano_referencia AS ano_anterior,
            A.mes_referencia AS mes_anterior,
            B.ano_referencia AS ano_atual,
            B.mes_referencia AS mes_atual,
            A.nome_orgao_entidade,
            A.nome_unidade,
            A.municipio AS municipio_origem,
            A.uf AS uf_origem,
            B.municipio AS municipio_destino,
            B.uf AS uf_destino
        FROM distribuicao_orgaos AS A
        INNER JOIN distribuicao_orgaos AS B 
            ON A.cod_unidade = B.cod_unidade
           AND B.ano_referencia = (A.mes_referencia == 12 ? A.ano_referencia + 1 : A.ano_referencia)
           AND B.mes_referencia = (A.mes_referencia == 12 ? 1 : A.mes_referencia + 1)
        WHERE A.municipio != B.municipio OR A.uf != B.uf
        ORDER BY A.nome_orgao_entidade, A.ano_referencia, A.mes_referencia
    ","4","10"
"2026-07-14 21:17:25","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","1648de8e-7010-46c4-a8ff-d6145fa10f12","0.7831428050994873","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","70b9b93b-71c7-464e-8af7-fd1e36e034f0","0.8538241386413574","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","d2037c8c-3c1f-40c0-92c4-303a09edeb9b","0.9327309131622314","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","1e60adb6-e297-4936-b050-b00aeb58e722","1.1694462299346924","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","10293c29-e7d6-49b8-be85-bda5ac9d75f1","1.2335138320922852","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","3752286f-8341-4e06-a8cd-53b2969c9073","1.5654711723327637","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:26","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","0281c0d6-8454-4a26-8bd4-d6f95f598436","1.6372122764587402","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:27","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","fe9440e6-05bf-425b-9354-74ff975ab60d","1.8194608688354492","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:27","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","3570ea55-d5a4-4d44-924e-3b7ca9069686","2.304931163787842","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:27","Query 3: Série Histórica de Complexidade (Agrupamento por Órgão)","7b3ec279-583b-45f6-9177-779280808710","2.3315505981445312","5351312","495678838","13927","
        SELECT
            nome_orgao_entidade,
            sigla_orgao_entidade,
            ano_referencia,
            mes_referencia,
            count(DISTINCT cod_unidade) AS total_setores,
            max(toUInt8OrZero(nivel_hierarquico)) AS profundidade_maxima_hierarquia,
            round(avg(toUInt8OrZero(nivel_hierarquico)), 2) AS nivel_hierarquico_medio
        FROM distribuicao_orgaos
        WHERE nome_orgao_entidade IS NOT NULL 
          AND nome_orgao_entidade != ''
        GROUP BY 
            nome_orgao_entidade, 
            sigla_orgao_entidade, 
            ano_referencia, 
            mes_referencia
        ORDER BY 
            nome_orgao_entidade, 
            ano_referencia, 
            mes_referencia
    ","4","10"
"2026-07-14 21:17:29","Query 1: Expansão do Estado (Window Functions)","34d4e757-1a33-4edd-a1d2-c7d1b1415f5c","1.652909278869629","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:29","Query 1: Expansão do Estado (Window Functions)","20ad2865-74fc-4c24-b987-3637278c159d","1.728323221206665","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:30","Query 1: Expansão do Estado (Window Functions)","857d722d-524e-4101-bd2d-70d6b6ba31ec","2.1471264362335205","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:30","Query 1: Expansão do Estado (Window Functions)","b16dda18-bebc-43c7-98b5-33acf282e502","2.6201188564300537","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:30","Query 1: Expansão do Estado (Window Functions)","16e3402c-5bc0-4b09-89ca-df666fe1fefc","2.6894519329071045","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","0f515a7e-0786-4ac7-be71-2659d682b526","3.233196258544922","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","4177cb89-8434-49ec-94b3-117d36a2bbad","3.3067092895507812","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","081d3e88-dffb-4cb2-824c-745ab28459b4","3.3281729221343994","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","0bd1fd6c-f99c-4c5a-81dc-67d30742bcd7","3.3162970542907715","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","ee4b034a-e5ce-49d1-9fa4-80e0e7510d0e","3.531920909881592","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","6fa473e8-2e2c-45bd-b054-b59a27c15d2a","3.4967665672302246","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","3507aee0-495e-4eea-a3aa-404c8fd29d78","3.4587724208831787","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:31","Query 1: Expansão do Estado (Window Functions)","ec27e50f-ab77-43c2-aa71-788dac6924f0","3.570655345916748","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
"2026-07-14 21:17:33","Query 1: Expansão do Estado (Window Functions)","f9af7d4f-842a-484a-873f-09d691c1d98d","5.387455940246582","4023834","696703686","46","
        SELECT
            ano_referencia,
            mes_referencia,
            count(DISTINCT codigoUnidade) AS total_unidades,
            count(DISTINCT codigoOrgaoEntidade) AS total_orgaos,
            total_unidades - lagInFrame(total_unidades, 1, 0) OVER (ORDER BY ano_referencia, mes_referencia) AS variacao_liquida_unidades
        FROM estrutura_organizacional_completa
        GROUP BY ano_referencia, mes_referencia
        ORDER BY ano_referencia, mes_referencia
    ","4","20"
